,MT_002,MT_004,MT_005,MT_006,MT_008
2014-04-13 01:00:00,20.62588904694165,111.280487804878,43.59756097560975,125.00000000000026,197.81144781144775
2014-04-13 02:00:00,19.203413940256024,99.59349593495955,39.024390243902424,117.559523809524,180.976430976431
2014-04-13 03:00:00,18.6699857752489,95.02032520325201,35.975609756097555,111.60714285714326,213.80471380471374
2014-04-13 04:00:00,18.8477951635846,100.6097560975611,35.670731707317074,104.16666666666676,203.70370370370375
2014-04-13 05:00:00,18.6699857752489,100.10162601626016,35.975609756097555,105.654761904762,192.760942760943
2014-04-13 06:00:00,20.448079658605977,75.71138211382114,30.487804878048777,99.70238095238112,172.55892255892252
2014-04-13 07:00:00,22.226173541963,82.31707317073167,22.2560975609756,96.72619047619058,162.4579124579125
2014-04-13 08:00:00,25.426742532005676,86.890243902439,28.96341463414635,113.095238095238,190.23569023569024
2014-04-13 09:00:00,29.160739687055475,99.0853658536586,42.98780487804878,138.392857142857,202.02020202020176
2014-04-13 10:00:00,31.47226173541965,128.55691056910575,54.268292682926855,193.45238095238074,260.94276094276074
2014-04-13 11:00:00,27.91607396870555,153.9634146341465,74.39024390243902,194.94047619047626,271.043771043771
2014-04-13 12:00:00,30.938833570412502,149.89837398373976,67.07317073170734,207.5892857142855,258.41750841750826
2014-04-13 13:00:00,30.5832147937411,127.540650406504,35.36585365853658,171.1309523809525,206.22895622895624
2014-04-13 14:00:00,28.44950213371265,116.869918699187,31.097560975609753,144.345238095238,196.96969696969674
2014-04-13 15:00:00,27.91607396870555,109.75609756097575,28.65853658536585,144.34523809523802,193.60269360269376
2014-04-13 16:00:00,25.6045519203414,107.72357723577224,22.2560975609756,140.625,175.08417508417523
2014-04-13 17:00:00,25.0711237553343,100.10162601626023,22.560975609756127,130.9523809523805,207.91245791245825
2014-04-13 18:00:00,25.9601706970128,95.02032520325204,22.560975609756127,118.3035714285715,201.17845117845127
2014-04-13 19:00:00,31.1166429587482,113.82113821138199,29.573170731707325,136.16071428571425,242.42424242424275
2014-04-13 20:00:00,32.18349928876243,143.29268292682923,34.14634146341465,168.15476190476198,271.885521885522
2014-04-13 21:00:00,27.916073968705525,156.50406504065026,55.182926829268325,226.93452380952374,289.5622895622895
2014-04-13 22:00:00,24.7155049786629,141.76829268292676,58.2317073170732,200.892857142857,274.4107744107745
2014-04-13 23:00:00,24.537695590327175,145.83333333333326,52.743902439024374,177.08333333333326,239.89898989898975
2014-04-14 00:00:00,22.937411095305798,131.09756097560975,43.29268292682922,142.11309523809524,212.121212121212
2014-04-14 01:00:00,19.914651493598825,105.69105691056924,36.890243902439,120.5357142857145,179.2929292929295
2014-04-14 02:00:00,18.8477951635846,99.08536585365863,34.756097560975604,114.5833333333335,164.14141414141426
2014-04-14 03:00:00,18.3143669985775,91.97154471544712,32.01219512195122,111.607142857143,212.96296296296325
2014-04-14 04:00:00,18.6699857752489,85.8739837398374,35.06097560975608,104.9107142857145,179.292929292929
2014-04-14 05:00:00,18.6699857752489,82.31707317073167,35.36585365853658,109.37500000000026,188.55218855218874
2014-04-14 06:00:00,21.514935988620174,69.10569105691057,28.658536585365873,99.70238095238108,169.19191919191925
2014-04-14 07:00:00,28.449502133712674,75.71138211382112,28.65853658536585,116.07142857142875,176.767676767677
2014-04-14 08:00:00,31.294452347083926,80.79268292682926,31.40243902439025,159.22619047619048,202.86195286195326
2014-04-14 09:00:00,26.4935988620199,77.23577235772358,31.09756097560975,157.73809523809524,245.79124579124576
2014-04-14 10:00:00,27.204836415362728,97.0528455284553,28.0487804878049,178.57142857142875,290.40404040404053
2014-04-14 11:00:00,27.7382645803698,95.02032520325193,37.5,209.8214285714285,280.3030303030305
2014-04-14 12:00:00,27.027027027027025,98.57723577235772,41.76829268292683,209.82142857142824,290.40404040404053
2014-04-14 13:00:00,27.560455192034127,87.90650406504065,43.29268292682925,165.922619047619,262.6262626262625
2014-04-14 14:00:00,25.9601706970128,85.36585365853655,36.28048780487802,172.61904761904776,245.79124579124576
2014-04-14 15:00:00,24.7155049786629,81.3008130081301,37.8048780487805,171.13095238095275,230.63973063973074
2014-04-14 16:00:00,25.4267425320057,89.9390243902439,32.01219512195122,155.5059523809525,213.80471380471425
2014-04-14 17:00:00,25.24893314367,100.10162601626016,35.670731707317074,163.69047619047626,240.74074074074076
2014-04-14 18:00:00,28.271692745376953,118.90243902439025,48.170731707317046,181.54761904761924,251.68350168350173
2014-04-14 19:00:00,30.4054054054054,169.71544715447175,49.08536585365855,219.4940476190475,267.6767676767675
2014-04-14 20:00:00,32.18349928876245,170.73170731707324,53.96341463414635,242.55952380952402,287.878787878788
2014-04-14 21:00:00,28.449502133712674,174.288617886179,64.9390243902439,240.327380952381,297.97979797979804
2014-04-14 22:00:00,25.4267425320057,154.97967479674801,67.6829268292683,235.11904761904776,265.15151515151524
2014-04-14 23:00:00,23.64864864864865,137.1951219512195,56.402439024390276,188.98809523809524,241.5824915824915
2014-04-15 00:00:00,22.7596017069701,129.57317073170725,42.0731707317073,145.83333333333326,209.59595959595976
2014-04-15 01:00:00,19.381223328591723,112.29674796747975,44.20731707317072,133.92857142857125,192.76094276094275
2014-04-15 02:00:00,18.8477951635846,94.51219512195118,42.3780487804878,122.02380952380975,175.08417508417526
2014-04-15 03:00:00,18.3143669985775,101.11788617886195,39.3292682926829,114.5833333333335,168.350168350168
2014-04-15 04:00:00,18.6699857752489,92.98780487804875,36.58536585365855,109.37500000000026,212.121212121212
2014-04-15 05:00:00,18.8477951635846,95.52845528455279,36.58536585365853,110.86309523809526,207.912457912458
2014-04-15 06:00:00,21.514935988620174,83.3333333333333,32.3170731707317,101.934523809524,187.7104377104375
2014-04-15 07:00:00,27.73826458036985,86.3821138211382,28.963414634146325,120.53571428571425,191.077441077441
2014-04-15 08:00:00,30.583214793741124,80.28455284552845,36.890243902439025,151.04166666666674,223.06397306397326
2014-04-15 09:00:00,27.382645803698423,86.890243902439,31.707317073170724,146.57738095238074,255.050505050505
2014-04-15 10:00:00,27.027027027027025,103.658536585366,31.707317073170724,183.77976190476198,302.18855218855197
2014-04-15 11:00:00,27.2048364153627,96.5447154471546,33.536585365853654,187.49999999999974,324.9158249158247
2014-04-15 12:00:00,28.09388335704125,110.2642276422765,33.84146341463413,202.3809523809525,318.18181818181824
2014-04-15 13:00:00,26.6714082503556,105.18292682926807,31.097560975609778,181.547619047619,276.094276094276
2014-04-15 14:00:00,25.24893314367,80.28455284552845,39.6341463414634,206.845238095238,268.5185185185185
2014-04-15 15:00:00,24.182076813655776,89.43089430894308,34.14634146341463,206.84523809523776,256.734006734007
2014-04-15 16:00:00,27.204836415362728,93.49593495934954,28.658536585365823,188.24404761904776,241.5824915824915
2014-04-15 17:00:00,28.805120910384076,94.00406504065037,32.317073170731724,170.386904761905,245.79124579124576
2014-04-15 18:00:00,19.025604551920324,116.36178861788625,35.3658536585366,182.29166666666652,266.83501683501675
2014-04-15 19:00:00,21.514935988620202,151.422764227642,43.90243902439022,220.23809523809524,279.4612794612795
2014-04-15 20:00:00,17.425320056898975,164.1260162601625,44.8170731707317,245.53571428571425,334.1750841750845
2014-04-15 21:00:00,13.3357041251778,178.86178861788625,65.5487804878049,241.81547619047626,311.44781144781126
2014-04-15 22:00:00,10.312944523470835,159.04471544715426,58.84146341463415,252.97619047619025,284.51178451178475
2014-04-15 23:00:00,8.890469416785209,135.670731707317,53.048780487804876,226.93452380952374,264.30976430976426
2014-04-16 00:00:00,6.223328591749645,131.60569105691076,40.548780487804876,158.482142857143,232.3232323232325
2014-04-16 01:00:00,4.0896159317211955,118.90243902439025,39.329268292682904,124.25595238095225,201.17845117845124
2014-04-16 02:00:00,3.0227596017069724,106.19918699187,35.975609756097555,115.32738095238125,181.81818181818176
2014-04-16 03:00:00,2.667140825035565,106.70731707317083,34.14634146341463,110.11904761904775,168.35016835016825
2014-04-16 04:00:00,2.8449502133712676,99.08536585365847,32.92682926829265,110.86309523809526,208.754208754209
2014-04-16 05:00:00,3.200568990042675,101.62601626016283,35.06097560975608,107.886904761905,201.17845117845127
2014-04-16 06:00:00,5.689900426742535,88.41463414634143,30.487804878048774,100.44642857142864,180.13468013468
2014-04-16 07:00:00,11.37980085348507,95.52845528455285,27.7439024390244,126.48809523809541,189.39393939393926
2014-04-16 08:00:00,14.224751066856324,77.23577235772358,31.402439024390226,185.26785714285725,222.2222222222225
2014-04-16 09:00:00,26.4935988620199,80.28455284552842,30.487804878048777,172.61904761904776,265.15151515151524
2014-04-16 10:00:00,28.627311522048352,103.65853658536598,33.84146341463413,162.94642857142875,314.8148148148148
2014-04-16 11:00:00,28.271692745376953,100.10162601626045,37.1951219512195,174.8511904761905,307.2390572390573
2014-04-16 12:00:00,26.6714082503556,93.4959349593496,33.23170731707315,198.66071428571425,308.922558922559
2014-04-16 13:00:00,25.9601706970128,83.84146341463415,31.09756097560975,170.38690476190476,261.7845117845118
2014-04-16 14:00:00,26.493598862019926,81.30081300813008,32.0121951219512,165.1785714285715,262.6262626262625
2014-04-16 15:00:00,25.0711237553343,82.3170731707317,38.10975609756095,164.43452380952374,232.32323232323225
2014-04-16 16:00:00,24.715504978662874,82.82520325203252,39.024390243902424,156.9940476190475,244.10774410774425
2014-04-16 17:00:00,25.4267425320057,89.93902439024387,36.58536585365853,169.64285714285725,244.949494949495
2014-04-16 18:00:00,25.7823613086771,104.67479674796742,43.597560975609724,175.59523809523824,260.10101010101
2014-04-16 19:00:00,28.982930298719776,136.17886178861775,49.39024390243905,203.125,281.14478114478123
2014-04-16 20:00:00,29.6941678520626,155.48780487804876,50.609756097560975,240.327380952381,316.4983164983165
2014-04-16 21:00:00,25.7823613086771,166.6666666666665,63.71951219512197,241.07142857142875,313.97306397306426
2014-04-16 22:00:00,23.115220483641522,158.02845528455276,59.451219512195124,238.839285714286,306.39730639730647
2014-04-16 23:00:00,22.5817923186344,149.390243902439,54.8780487804878,218.0059523809525,276.936026936027
2014-04-17 00:00:00,20.448079658605998,126.52439024390225,43.597560975609724,162.94642857142875,223.90572390572424
2014-04-17 01:00:00,17.7809388335704,111.78861788617883,38.71951219512193,134.67261904761926,206.22895622895624
2014-04-17 02:00:00,17.0697012802276,93.4959349593496,33.84146341463413,118.3035714285715,187.71043771043776
2014-04-17 03:00:00,16.891891891891902,100.60975609756105,33.84146341463413,116.81547619047625,206.228956228956
2014-04-17 04:00:00,17.2475106685633,94.51219512195125,32.9268292682927,108.6309523809525,216.3299663299665
2014-04-17 05:00:00,17.425320056899,93.49593495934957,31.707317073170724,110.8630952380955,209.59595959595924
2014-04-17 06:00:00,19.736842105263175,85.3658536585366,29.5731707317073,101.1904761904764,175.925925925926
2014-04-17 07:00:00,25.248933143669976,92.98780487804876,27.1341463414634,113.83928571428581,218.85521885521877
2014-04-17 08:00:00,30.049786628734,96.03658536585372,31.402439024390226,177.82738095238102,226.4309764309765
2014-04-17 09:00:00,31.116642958748223,84.34959349593495,27.4390243902439,183.77976190476176,267.6767676767678
2014-04-17 10:00:00,31.472261735419625,104.16666666666657,40.243902439024396,184.5238095238095,286.19528619528626
2014-04-17 11:00:00,29.8719772403983,104.16666666666677,39.3292682926829,204.613095238095,300.50505050505075
2014-04-17 12:00:00,28.44950213371265,108.23170731707324,37.195121951219505,220.23809523809524,351.85185185185173
2014-04-17 13:00:00,27.916073968705525,100.60975609756096,32.3170731707317,172.61904761904776,297.1380471380472
2014-04-17 14:00:00,27.916073968705525,91.46341463414643,31.402439024390247,175.59523809523824,268.5185185185185
2014-04-17 15:00:00,25.6045519203414,114.329268292683,34.756097560975604,170.38690476190476,247.4747474747475
2014-04-17 16:00:00,24.8933143669986,102.64227642276416,34.14634146341463,168.15476190476176,240.74074074074076
2014-04-17 17:00:00,27.2048364153627,106.70731707317077,37.8048780487805,147.3214285714285,235.6902356902355
2014-04-17 18:00:00,29.1607396870555,127.03252032520325,44.8170731707317,150.297619047619,260.1010101010103
2014-04-17 19:00:00,29.871977240398277,141.260162601626,50.609756097560975,139.88095238095224,291.2457912457915
2014-04-17 20:00:00,27.738264580369826,163.61788617886174,45.1219512195122,184.5238095238095,327.44107744107777
2014-04-17 21:00:00,26.493598862019926,164.12601626016274,62.195121951219505,234.37500000000026,306.39730639730624
2014-04-17 22:00:00,23.47083926031295,159.04471544715426,61.58536585365855,224.70238095238076,276.094276094276
2014-04-17 23:00:00,21.692745376955898,141.260162601626,57.317073170731724,183.779761904762,262.62626262626276
2014-04-18 00:00:00,20.448079658606,128.04878048780475,48.78048780487805,160.71428571428575,237.3737373737375
2014-04-18 01:00:00,18.314366998577498,111.28048780487799,42.682926829268276,130.95238095238125,209.59595959596
2014-04-18 02:00:00,17.2475106685633,105.18292682926852,38.10975609756095,120.5357142857145,186.86868686868675
2014-04-18 03:00:00,17.0697012802276,102.13414634146352,34.14634146341463,116.07142857142875,174.242424242424
2014-04-18 04:00:00,17.2475106685633,93.49593495934957,35.975609756097555,112.3511904761905,231.48148148148152
2014-04-18 05:00:00,17.425320056899,93.49593495934957,33.536585365853654,104.9107142857145,199.4949494949495
2014-04-18 06:00:00,19.025604551920352,82.82520325203252,25.304878048780473,100.44642857142878,175.084175084175
2014-04-18 07:00:00,21.337126600284474,78.2520325203252,23.17073170731705,104.91071428571415,190.23569023569024
2014-04-18 08:00:00,25.248933143669976,92.47967479674804,33.23170731707317,136.90476190476176,250.84175084175075
2014-04-18 09:00:00,29.338549075391175,110.77235772357702,37.5,162.94642857142875,287.87878787878776
2014-04-18 10:00:00,28.44950213371265,131.60569105691076,43.59756097560975,209.8214285714285,324.91582491582477
2014-04-18 11:00:00,29.1607396870555,122.45934959349574,42.682926829268276,208.33333333333326,338.3838383838382
2014-04-18 12:00:00,29.1607396870555,123.98373983739825,43.597560975609774,234.375,381.3131313131315
2014-04-18 13:00:00,28.627311522048373,115.8536585365855,37.195121951219505,196.42857142857125,320.707070707071
2014-04-18 14:00:00,27.027027027027,117.37804878048775,35.0609756097561,206.845238095238,319.86531986531975
2014-04-18 15:00:00,24.359886201991475,128.5569105691055,44.817073170731696,237.35119047619048,303.87205387205375
2014-04-18 16:00:00,24.3598862019915,123.4756097560975,40.85365853658537,210.565476190476,281.98653198653176
2014-04-18 17:00:00,24.7155049786629,126.01626016260175,34.4512195121951,194.940476190476,318.181818181818
2014-04-18 18:00:00,25.24893314367,132.11382113821125,32.3170731707317,190.4761904761905,323.23232323232327
2014-04-18 19:00:00,27.382645803698402,164.1260162601625,50.30487804878047,220.23809523809524,345.95959595959624
2014-04-18 20:00:00,27.38264580369845,164.63414634146324,57.9268292682927,252.23214285714275,312.2895622895625
2014-04-18 21:00:00,24.5376955903272,163.109756097561,64.32926829268293,268.60119047619025,283.6700336700335
